CNT,CNTSCHID,bol_location,bol_extra_acts,bol_competition,bol_career_guidance,funding,students_male,students_female,teachers_ft,teachers_pt,total_students,total_teachers,ratio_f2m,ratio_ft2pt,ratio_s2t,ap_parental_eng,dropout_rate,avg_cog,avg_math,avg_read,avg_science
CZE,20300227,0,1,1,NA,1,5.641907070938114,5.780743515792329,4.127134385045092,0.6931471805599453,6.406879986069314,4.1588830833596715,0.1388364448542159,3.4339872044851463,2.2479969027096427,-1.5606477482646683,-4.605170185988091,NA,1.8505999692509885,3.8667720254965583,2.3585643607359468
CZE,20300228,0,1,1,1,1,6.0063531596017325,2.1972245773362196,3.8918202981106265,1.791759469228055,6.028278520230698,4.007333185232471,-3.8091285822655134,2.1000608288825715,2.0209453349982276,-0.8285851514550495,-4.605170185988091,NA,1.8523840910444898,3.817712325956905,2.2212394535400932
CZE,20300229,0,1,1,1,1,5.087596335232384,5.153291594497779,2.6390573296152584,2.772588722239781,5.814130531825066,3.4011973816621555,0.06569525926539495,-0.13353139262452263,2.412933150162911,-1.7573580425107227,-3.912023005428146,NA,2.3702437414678603,4.136765278106052,3.597312260588446
CZE,20300230,0,1,1,0,1,5.10594547390058,4.941642422609304,2.995732273553991,0.6931471805599453,5.720311776607412,3.091042453358316,-0.1643030512912763,2.302585092994046,2.629269323249096,-1.1631508098056809,NA,NA,1.9993988340062996,3.826967755931065,1.988927534139004
CZE,20300231,1,1,0,0,0.85,5.10594547390058,5.111987788356544,3.1354942159291497,NA,5.802118375377063,NA,0.006042314455962662,NA,NA,-1.6739764335716716,NA,NA,1.8356536627852802,3.710753840320466,2.810329050222628
CZE,20300232,0,1,1,1,0.94,7.078341579557671,4.8283137373023015,4.6443908991413725,1.6094379124341003,7.1785454837637,4.6913478822291435,-2.2500278422553697,3.0349529867072724,2.487197601534556,-1.7287846700666667,NA,NA,1.745849767923977,3.687917453077745,2.4220760709955855
CZE,20300233,0,1,1,0,0.88,6.39024066706535,2.3978952727983707,3.912023005428146,2.1972245773362196,6.408528791059498,4.07753744390572,-3.9923453942669793,1.7147984280919266,2.3309913471537786,-0.6443570163905132,-1.5141277326297755,NA,1.8718021769015913,3.8406463425859183,2.5520459526256287
CZE,20300234,0,1,1,0,1,5.4638318050256105,5.8805329864007,3.5263605246161616,3.1354942159291497,6.386879319362645,4.04305126783455,0.4167011813750902,0.3908663086870116,2.343828051528095,-1.3375041969504586,-4.605170185988091,NA,2.0232018233569597,4.123093975508087,2.9345215425090947
CZE,20300235,0,1,0,1,1,5.991464547107982,6.063785208687608,3.828641396489095,1.6094379124341003,6.721425700790643,3.9318256327243257,0.07232066157962608,2.2192034840549946,2.789600068066318,-1.0788096613719298,-4.605170185988091,NA,1.640209571100854,3.8218247375099974,2.1510351948668447
CZE,20300236,0,1,1,1,1,5.19295685089021,5.176149732573829,3.295836866004329,1.9459101490553132,5.877735781779639,3.5263605246161616,-0.01680711831638129,1.349926716949016,2.3513752571634776,-1.3470736479666092,-3.506557897319982,NA,1.8182862235614836,3.7775695288286553,2.160724175116693
CZE,20300237,1,1,0,0,1,4.204692619390966,4.127134385045092,2.3978952727983707,NA,4.859812404361672,NA,-0.0775582343458745,NA,NA,-1.6607312068216509,NA,NA,2.9231615807191558,4.351567427189173,2.995732273553991
CZE,20300238,0,1,1,0,0.9,5.75890177387728,4.02535169073515,3.4011973816621555,2.9444389791664403,5.921578419643816,3.8918202981106265,-1.7335500831421313,0.4567584024957149,2.029758121533189,-1.1631508098056809,-3.506557897319982,NA,1.7047480922384253,4.334017415487521,3.1675825304806504
CZE,20300239,1,1,1,0,0.85,5.808142489980444,5.056245805348308,2.995732273553991,1.0986122886681098,6.194405391104672,3.1354942159291497,-0.7518966846321358,1.8971199848858813,3.0589111751755227,-1.499089855265235,NA,NA,1.5998684614179497,3.7158922533600047,2.293015641977895
CZE,20300240,0,1,1,1,0.99,4.605170185988092,0.6931471805599453,3.5553480614894135,1.3862943611198906,4.624972813284271,3.6635616461296463,-3.912023005428146,2.169053700369523,0.9614111671546247,-1.2207799226423173,-4.605170185988091,NA,2.327277705584417,4.131827655476841,2.847812143477369
CZE,20300241,0,1,1,1,0.97,4.770684624465665,5.673323267171493,3.4657359027997265,1.6094379124341003,6.013715156042802,3.6109179126442243,0.9026386427058278,1.8562979903656263,2.4027972433985774,-2.5682882587270512,-4.605170185988091,NA,2.0794415416798357,3.821929961901108,2.2593563584432257
CZE,20300242,1,1,1,0,0.97,5.68697535633982,5.717027701406222,3.4339872044851463,1.6094379124341003,6.395261598115449,3.58351893845611,0.030052345066401837,1.824549292051046,2.8117426596593393,-1.1819938976071607,NA,NA,2.3472852719119524,3.8941499438934355,2.2129729343043585
CZE,20300243,0,1,1,1,1,5.4510384535657,4.394449154672439,3.1780538303479458,1.3862943611198906,5.749392985908253,3.332204510175204,-1.056589298893262,1.791759469228055,2.4171884757330493,-2.17742195004004,-3.912023005428146,NA,1.7280436548419473,3.8540799701277795,2.4630649078729516
CZE,20300244,1,1,1,1,0.85,5.872117789475416,5.953243334287785,3.4657359027997265,2.995732273553991,6.606650186198215,3.9512437185814275,0.08112554481236853,0.47000362924573563,2.655406467616788,-1.071483621279857,NA,NA,2.144580843850797,4.149827784538116,2.1799827709017134
CZE,20300245,0,1,0,1,1,3.6888794541139363,5.262690188904886,2.772588722239781,1.791759469228055,5.4510384535657,3.091042453358316,1.5738107347909494,0.9808292530117262,2.359996000207385,-2.0024805005437076,-2.2072749131897207,NA,2.006534770871748,3.9151431327643897,2.3807028722579977
CZE,20300246,1,1,1,0,1,5.602118820879701,5.786897381366708,3.6109179126442243,NA,6.391917113392602,3.6109179126442243,0.18477856048700667,NA,2.780999200748378,-1.1239300966523995,NA,NA,2.0936261766717923,3.7484951637882906,2.206703321290763
CZE,20300247,1,1,1,0,0.97,4.836281906951478,4.90527477843843,3.1354942159291497,1.0986122886681098,5.564520407322694,3.258096538021482,0.06899287148695142,2.03688192726104,2.3064238693012116,-1.584745299843729,-4.605170185988091,NA,2.4519624940686464,3.744261599965521,2.165874047452143
CZE,20300248,1,1,1,1,0.98,4.890349128221754,5.25227342804663,3.091042453358316,2.0794415416798357,5.780743515792329,3.4011973816621555,0.36192429982487617,1.0116009116784799,2.379546134130174,-2.2697952701710546,-3.912023005428146,NA,2.118972380436471,4.166415130015253,2.634438383758964
CZE,20300249,1,1,1,1,1,4.882801922586371,5.19295685089021,3.1780538303479458,1.6094379124341003,5.7430031878094825,3.367295829986474,0.31015492830383945,1.5686159179138452,2.3757073578230083,-1.8325814637483102,NA,NA,1.9873668627336596,3.8008845124904314,2.3172912403837413
CZE,20300250,1,1,1,1,1,5.872117789475416,5.961005339623274,4.007333185232471,NA,6.610696044717759,4.007333185232471,0.08888755014785774,NA,2.6033628594852884,-1.1239300966523995,NA,NA,2.5092981029121595,3.8993504541743795,2.3136349291806306
CZE,20300251,0,1,1,1,0.98,5.645446897643238,2.1972245773362196,2.995732273553991,2.3978952727983707,5.676753802268282,3.4339872044851463,-3.448222320307018,0.5978370007556204,2.2427665977831355,-1.7147984280919266,-2.3025850929940455,NA,2.0149030205422647,3.7727609380946383,2.302585092994046
CZE,20300252,1,1,1,1,0.99,5.472270673671475,5.429345628954441,3.6888794541139363,1.0986122886681098,6.1441856341256456,3.7612001156935624,-0.042925044717033886,2.5902671654458267,2.3829855184320836,-1.0886619578149417,-1.6094379124341003,NA,1.7578579175523736,4.024160505364996,1.80280930541464
CZE,20300253,0,1,1,0,1,NA,NA,3.6888794541139363,3.295836866004329,NA,4.204692619390966,NA,0.3930425881096072,NA,NA,-1.0216512475319814,NA,2.279745601024223,4.3031928733494835,3.3310517722953956
CZE,20300254,0,1,1,0,0.97,5.726847747587197,5.8805329864007,3.6888794541139363,1.3862943611198906,6.499787040655854,3.784189633918261,0.1536852388135032,2.302585092994046,2.7155974067375928,-1.155182640156504,NA,NA,1.8312012012793517,3.9558748879569956,2.4226643409107793
CZE,20300255,0,1,1,0,0.88,4.836281906951478,5.017279836814924,2.9444389791664403,0,5.6240175061873385,2.995732273553991,0.1809979298634463,2.9444389791664403,2.6282852326333477,-1.4271163556401458,NA,NA,1.9459101490553132,3.9553561301345197,2.429846872604973
CZE,20300256,1,1,1,1,1,NA,NA,2.4849066497880004,0.6931471805599453,NA,2.6390573296152584,NA,1.791759469228055,NA,-0.5447271754416722,NA,NA,1.5040773967762742,4.05871738457895,3.091042453358316
CZE,20300257,0,1,1,0,0.8,5.673323267171493,5.849324779946859,3.6635616461296463,1.3862943611198906,6.45833828334479,3.7612001156935624,0.17600151277536666,2.277267285009756,2.6971381676512274,-1.5488132906176655,NA,NA,1.528468849900433,4.014379012065674,2.1722232751308024
CZE,20300258,1,1,0,NA,0.99,4.48863636973214,4.8283137373023015,2.70805020110221,1.0986122886681098,5.365976015021851,2.8903717578961645,0.33967736757016137,1.6094379124341003,2.4756042571256867,-1.6347557204183902,-3.506557897319982,NA,1.864080130807681,3.928880122494569,2.446685436967803
CZE,20300259,1,1,0,0,0.99,5.236441962829949,5.267858159063328,3.1780538303479458,NA,5.945420608606575,NA,0.031416196233378914,NA,NA,-1.3001166648788383,NA,NA,2.028148247292285,3.781154730223107,2.268683541318364
CZE,20300260,1,1,1,0,0.92,5.869296913133774,4.189654742026425,4.04305126783455,0,6.040254711277414,4.060443010546419,-1.6796421711073488,4.04305126783455,1.9798117007309946,-1.0427046567298137,-2.995732273553991,NA,1.916922612182061,3.7704594411063592,1.791759469228055
CZE,20300261,0,1,1,0,1,5.575949103146316,5.840641657373398,3.7612001156935624,NA,6.410174881966167,NA,0.26469255422708216,NA,NA,-0.6223781096717381,NA,NA,1.9938496113444324,4.0743544173455986,2.4926887902300554
CZE,20300262,1,1,0,0,0.98,5.749392985908253,5.840641657373398,3.6375861597263857,2.302585092994046,6.489204931325317,3.871201010907891,0.09124867146514497,1.33500106673234,2.618003920417426,-0.5490468365861885,NA,NA,2.0943301541735866,3.8225358389266098,2.498151876538021
CZE,20300263,1,1,1,1,0.99,4.8283137373023015,5.308267697401205,3.332204510175204,1.3862943611198906,5.7899601708972535,3.4657359027997265,0.4799539600989037,1.9459101490553132,2.324224268097527,-1.3375041969504586,NA,NA,2.1291131514770734,4.027993700197988,2.4818154572183277
CZE,20300264,0,1,1,0,0.95,5.455321115357702,5.3471075307174685,3.1354942159291497,0.6931471805599453,6.095824562432225,3.2188758248682006,-0.10821358464023272,2.4423470353692043,2.876948737564024,-1.3186357126460757,-2.5257286443082556,NA,1.6094379124341003,3.7534179752515073,1.8718021769015913
CZE,20300265,0,1,1,0,1,5.225746673713202,5.087596335232384,3.044522437723423,0,5.8522024797744745,3.091042453358316,-0.13815033848081718,3.044522437723423,2.7611600264161584,-1.2378743560016174,NA,NA,1.33500106673234,3.9840335414044183,2.226423732028482
CZE,20300266,0,1,1,1,1,4.174387269895637,4.430816798843313,1.791759469228055,2.8903717578961645,5.003946305945459,3.1780538303479458,0.25642952894767657,-1.0986122886681098,1.8258924755975134,-0.5361434317502807,NA,NA,1.9390841839849136,4.022797410930052,2.423537703411708
CZE,20300267,0,1,1,0,0.99,5.3471075307174685,5.236441962829949,3.091042453358316,1.6094379124341003,5.986452005284438,3.295836866004329,-0.11066556788751943,1.4816045409242156,2.6906151392801085,-1.1792801917355644,NA,NA,2.2043674648485996,3.65941742138362,2.2697952701710546
CZE,20300268,0,1,1,1,1,3.8501476017100584,3.6109179126442243,2.4849066497880004,NA,4.430816798843313,2.4849066497880004,-0.2392296890658341,NA,1.9459101490553132,-0.36144822269138993,0,NA,1.7346010553881064,0.8472978603872037,1.6094379124341003
CZE,20300269,1,1,1,0,0.98,4.1588830833596715,3.871201010907891,2.4849066497880004,0,4.718498871295094,2.5649493574615367,-0.2876820724517809,2.4849066497880004,2.153549513833558,-0.7339691750802004,NA,NA,1.8718021769015913,3.8204558119026557,2.169053700369523
CZE,20300270,0,1,1,NA,0.99,5.942799375126701,6.249975242259483,4.23410650459726,1.6094379124341003,6.80128303447162,4.30406509320417,0.30717586713278205,2.624668592163159,2.4972179412674507,-1.5141277326297755,NA,NA,2.1489393361767575,3.9697199947490005,2.519649598231873
CZE,20300271,0,1,1,0,0.99,4.875197323201151,4.442651256490317,3.6888794541139363,0,5.375278407684165,3.713572066704308,-0.4325460667108351,3.6888794541139363,1.6617063409798571,-1.0788096613719298,-2.120263536200091,NA,1.3862943611198906,1.3156767939059373,1.5533484457830569
CZE,20300272,1,1,1,1,0.99,5.902633333401366,5.8916442118257715,3.7376696182833684,1.6094379124341003,6.590301048196686,3.8501476017100584,-0.010989121575595206,2.128231705849268,2.7401534464866275,-1.2819343457956478,NA,NA,1.6607312068216509,3.6676020556666513,2.259567707910355
CZE,20300273,0,1,1,0,0.97,5.958424693029782,5.7430031878094825,3.4965075614664802,2.5649493574615367,6.54965074223381,3.828641396489095,-0.21542150522029946,0.9315582040049435,2.721009345744715,-1.1239300966523995,NA,NA,2.1231166051824975,3.924798196916869,2.5084371471981943
CZE,20300274,1,1,1,NA,0.4,4.653960350157523,4.51085950651685,2.6390573296152584,0,5.278114659230517,2.70805020110221,-0.1431008436406733,2.6390573296152584,2.570064458128307,-0.941608539858445,NA,NA,1.3217558399823195,3.746558565700614,2.5356789751614235
CZE,20300275,0,1,1,0,1,5.389071729816501,5.4510384535657,3.1354942159291497,1.791759469228055,6.113682179832232,3.367295829986474,0.06196672374919984,1.3437347467010947,2.746386349845757,-2.3025850929940455,NA,NA,2.1058747987479913,3.975668270588502,1.9859154836690125
CZE,20300276,0,1,1,NA,1,5.497168225293202,5.697093486505405,3.5263605246161616,2.4849066497880004,6.295266001439646,3.828641396489095,0.1999252612122025,1.0414538748281612,2.4666246049505514,-3.624340932976365,-3.2188758248682006,NA,2.109294504829517,4.006782069208602,2.594802320611218
CZE,20300277,1,1,0,0,0.99,5.455321115357702,5.356586274672012,3.1354942159291497,0,6.100318952020064,3.1780538303479458,-0.09873484068568897,3.1354942159291497,2.9222651216721185,-1.0986122886681096,NA,NA,2.270836394679465,4.097464689558344,2.3088156427446815
CZE,20300278,0,1,1,1,0.99,5.459585514144159,6.161207321695077,4.04305126783455,2.4849066497880004,6.5638555265321274,4.23410650459726,0.7016218075509175,1.55814461804655,2.329749021934868,-2.059638914383656,-3.506557897319982,NA,1.6835458845878224,3.9564078761296617,2.7233176732329984
CZE,20300279,0,1,1,1,1,5.2574953720277815,4.624972813284271,3.4965075614664802,2.0794415416798357,5.683579767338681,3.713572066704308,-0.6325225587435105,1.4170660197866443,1.970007700634374,-1.1604876923861973,-2.5257286443082556,NA,2.4849066497880004,3.624340932976365,3.1570004211501135
CZE,20300280,1,1,1,1,1,4.2626798770413155,5.5254529391317835,3.4657359027997265,2.9444389791664403,5.7745515455444085,3.9318256327243257,1.2627730620904685,0.5212969236332861,1.8427259128200826,-1.0147308046874075,-3.506557897319982,NA,2.1484344131667874,3.7890479430693373,2.344549292093078
CZE,20300281,1,1,0,0,1,4.465908118654584,4.1588830833596715,2.4849066497880004,0,5.017279836814924,2.5649493574615367,-0.3070250352949119,2.4849066497880004,2.4523304793533875,-1.246532418744732,NA,NA,0.8472978603872037,3.8985999850960056,1.9694406464655074
CZE,20300282,0,1,1,1,1,5.966146739123692,6.421622267806518,4.343805421853684,3.367295829986474,6.912742820493176,4.663439094112067,0.4554755286828257,0.9765095918672099,2.249303726381109,-0.5978370007556204,NA,NA,1.9218125974762528,3.8406463425859183,2.4375044108934163
CZE,20300283,0,1,1,NA,1,4.962844630259907,5.442417710521793,3.1780538303479458,2.3978952727983707,5.924255797414532,3.5553480614894135,0.4795730802618863,0.780158557549575,2.3689077359251183,-2.6127400212978853,NA,NA,1.840549633397487,3.927896354584436,2.5376572151735295
CZE,20300284,1,1,1,1,NA,6.059123195581797,3.970291913552122,3.6888794541139363,1.6094379124341003,6.175867270105761,3.8066624897703196,-2.088831282029675,2.0794415416798357,2.3692047803354415,-2.0794415416798357,-4.605170185988091,NA,1.8352445811677938,4.0079390622579725,2.559807957961118
CZE,20300285,1,1,1,0,1,5.236441962829949,5.049856007249537,3.2188758248682006,1.3862943611198906,5.840641657373398,3.367295829986474,-0.1865859555804122,1.8325814637483102,2.4733458273869244,-1.9484132792734319,-3.912023005428146,NA,1.6422277352570913,3.8884131397890123,1.777773227253315
CZE,20300286,0,1,0,1,1,5.940171252720432,5.976350909297934,3.828641396489095,NA,6.651571873589727,NA,0.03617965657750226,NA,NA,-1.2729656758128873,NA,NA,2.4704346171794658,4.05507787100035,2.4103564932361823
CZE,20300287,0,1,1,1,0.7,5.198497031265826,5.780743515792329,3.6635616461296463,1.3862943611198906,6.22455842927536,3.7612001156935624,0.5822464845265037,2.277267285009756,2.4633583135817974,-0.35667494393873245,NA,NA,2.2450805985138547,4.04973681600695,2.223032461292092
CZE,20300288,1,1,1,1,0.7,4.787491742782046,4.465908118654584,1.6094379124341003,2.5649493574615367,5.332718793265369,2.8903717578961645,-0.32158362412746233,-0.9555114450274363,2.4423470353692043,-0.2231435513142097,NA,NA,2.0959708436310462,3.9652477666654438,2.4336133554004498
CZE,20300289,1,1,1,1,1,4.890349128221754,4.875197323201151,2.8903717578961645,2.6390573296152584,5.575949103146316,3.4657359027997265,-0.01515180502060222,0.25131442828090617,2.1102132003465894,-1.8971199848858813,-4.605170185988091,NA,1.742969305058623,3.9968892260713877,2.436116485618568
CZE,20300290,0,1,1,1,0.99,5.521460917862246,5.627621113690637,3.367295829986474,1.6094379124341003,6.269096283706261,3.5263605246161616,0.10616019582839072,1.7578579175523736,2.7427357590901003,-1.647659125254298,NA,NA,2.020018121209035,3.7946245112108405,2.78690877601453
CZE,20300291,0,1,1,NA,1,5.497168225293202,5.697093486505405,3.5263605246161616,2.4849066497880004,6.295266001439646,3.828641396489095,0.1999252612122025,1.0414538748281612,2.4666246049505514,-3.624340932976365,-3.2188758248682006,NA,2.0227155602790585,3.978031034545077,2.51627230906622
CZE,20300292,1,1,1,1,1,4.584967478670572,4.454347296253507,2.70805020110221,1.0986122886681098,5.214935757608986,2.8903717578961645,-0.13062018241706422,1.6094379124341003,2.324563999712821,-1.0986122886681096,-1.6094379124341003,NA,1.9972034434428638,4.089948950749062,2.5889505095610796
CZE,20300293,0,1,1,0,0.97,6.111467339502679,3.4965075614664802,4.143134726391533,1.791759469228055,6.182084906716632,4.23410650459726,-2.6149597780361984,2.3513752571634776,1.9479784021193722,-1.8018098050815563,-2.8134107167600364,NA,2.09848973665053,4.269159381352302,2.6168341928305483
CZE,20300294,1,1,1,0,1,5.8377304471659395,5.910796644040527,3.58351893845611,1.6094379124341003,6.568077911411976,3.713572066704308,0.07306619687458717,1.9740810260220096,2.854505844707668,-1.7334905611040792,NA,NA,2.0255983096590127,4.268568908783436,2.7786188912663725
CZE,20300295,1,1,1,1,0.98,4.736198448394496,5.123963979403259,3.044522437723423,1.0986122886681098,5.641907070938114,3.1780538303479458,0.38776553100876343,1.9459101490553132,2.463853240590168,-2.1484344131667874,-3.912023005428146,NA,2.072840857648484,4.065872888140789,2.307834448880189
CZE,20300296,0,1,1,1,0.95,3.091042453358316,4.74493212836325,2.302585092994046,2.1972245773362196,4.919980925828125,2.9444389791664403,1.6538896750049343,0.10536051565782635,1.9755419466616844,-1.2611312181658847,-1.0498221244986778,NA,2.3608540011180215,3.8877303128591016,2.4849066497880004
CZE,20300297,0,1,1,0,1,5.003946305945459,6.359573868672378,3.713572066704308,3.5263605246161616,6.588926477533519,4.31748811353631,1.3556275627269183,0.18721154208814636,2.271438363997209,-1.6094379124341003,-2.2072749131897207,NA,1.7685026070637877,3.844260903327327,2.2710588393472717
CZE,20300298,0,1,1,NA,0.94,5.575949103146316,5.529429087511423,3.4011973816621555,1.791759469228055,6.246106765481563,3.58351893845611,-0.04652001563489282,1.6094379124341003,2.662587827025453,-0.5978370007556204,NA,NA,2.1041341542702074,3.9415818076696905,2.2925347571405443
CZE,20300299,1,1,1,0,0.6,5.8289456176102075,4.5217885770490405,3.7612001156935624,2.4849066497880004,6.068425588244111,4.007333185232471,-1.3071570405611668,1.2762934659055623,2.0610924030116395,-1.3217558399823195,-1.8971199848858813,NA,2.302585092994046,4.151039905898646,2.583997552432231
CZE,20300300,1,1,0,0,0.98,5.056245805348308,5.123963979403259,2.9444389791664403,NA,5.783825182329737,2.9444389791664403,0.06771817405495086,NA,2.839386203163297,-1.3763440302667225,NA,NA,2.3513752571634776,3.787970356758167,2.4849066497880004
CZE,20300301,0,1,1,1,1,6.0014148779611505,5.3612921657094255,3.871201010907891,1.0986122886681098,6.424869023905388,3.9318256327243257,-0.6401227122517249,2.772588722239781,2.493043391181062,-1.3862943611198906,NA,NA,2.1572192427225203,4.001971242091085,2.5186447894198505
CZE,20300302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7869861904753974,3.92395157629342,2.3900725471171618
CZE,20300303,0,1,1,1,0.92,4.499809670330265,4.983606621708336,3.367295829986474,NA,5.4638318050256105,NA,0.4837969513780714,NA,NA,-1.0498221244986778,NA,NA,2.0084305060366474,3.864457897023001,2.3498379778445915
CZE,20300304,0,1,1,0,0.99,3.7612001156935624,4.48863636973214,2.833213344056216,2.0794415416798357,4.882801922586371,3.2188758248682006,0.7274362540385775,0.7537718023763802,1.6639260977181702,-2.8134107167600364,-1.3862943611198906,NA,2.408533671003426,4.060443010546419,2.2727321298443646
CZE,20300305,0,1,1,1,1,5.579729825986222,6.16541785423142,4.04305126783455,2.0794415416798357,6.608000625296087,4.174387269895637,0.5856880282451978,1.9636097261547143,2.4336133554004498,-1.3470736479666092,NA,NA,1.9882893720241748,4.017201686373225,2.4924538554233835
CZE,20300306,0,1,1,0,0.97,5.356586274672012,5.71042701737487,3.2188758248682006,2.8903717578961645,6.2422232654551655,3.7612001156935624,0.3538407427028572,0.32850406697203605,2.4810231497616027,-2.277892480403674,NA,NA,1.9108188292440433,4.065187977930645,2.5326015235960173
CZE,20300307,0,1,1,0,0.9,1.9459101490553132,1.9459101490553132,1.0986122886681098,NA,2.6390573296152584,NA,0,NA,NA,-0.29437106060257756,NA,NA,2.169053700369523,3.970291913552122,2.772588722239781
CZE,20300308,1,1,1,0,0.88,3.9512437185814275,4.060443010546419,2.0794415416798357,1.3862943611198906,4.700480365792417,2.4849066497880004,0.109199291964992,0.6931471805599453,2.2155737160044158,-2.120263536200091,NA,NA,2.302585092994046,3.5263605246161616,2.583997552432231
CZE,20300309,0,1,1,0,0.9,5.641907070938114,5.703782474656201,3.4011973816621555,1.9459101490553132,6.366470447731438,3.6109179126442243,0.06187540371808745,1.455287232606842,2.7555525350872134,-1.129071496152818,NA,NA,1.8991179875485542,3.956613888756021,2.498151876538021
CZE,20300310,1,1,1,1,1,4.890349128221754,5.017279836814924,3.4965075614664802,2.70805020110221,5.648974238161206,3.871201010907891,0.12693070859317065,0.7884573603642703,1.777773227253315,-1.5766480896111095,-1.7719568419318752,NA,2.409194828052304,3.69199958145018,1.6094379124341003
CZE,20300311,0,1,1,1,1,5.529429087511423,5.365976015021851,3.7376696182833684,0.6931471805599453,6.1441856341256456,3.784189633918261,-0.16345307248957186,3.044522437723423,2.359996000207385,-1.0356374895067213,-2.5257286443082556,NA,2.1228408572143915,3.8384111880849,2.1419618986611697
CZE,20300312,0,1,1,1,1,4.2626798770413155,6.2166061010848646,4.110873864173311,1.0986122886681098,6.349138991379798,4.1588830833596715,1.9539262240435493,3.0122615755052013,2.1902559080201263,-1.5488132906176655,-1.8971199848858813,NA,1.796954286105159,3.808743655974144,2.2212394535400932
CZE,20300313,0,1,1,1,1,5.407171771460119,6.0867747269123065,3.8918202981106265,2.1972245773362196,6.4967749901858625,4.060443010546419,0.6796029554521881,1.6945957207744073,2.4363319796394434,-0.5621189181535413,NA,NA,2.381528295334165,4.2821076362767965,3.004621220971237
CZE,20300314,0,1,1,1,1,4.060443010546419,4.356708826689592,2.772588722239781,2.1972245773362196,4.912654885736052,3.2188758248682006,0.29626581614317243,0.5753641449035618,1.6937790608678513,-1.3280254529959148,-3.506557897319982,NA,2.1400661634962708,4.343805421853684,2.5257286443082556
CZE,20300315,0,1,1,0,1,5.2832037287379885,5.14166355650266,3.1354942159291497,0,5.908082938168931,3.1780538303479458,-0.1415401722353286,3.1354942159291497,2.7300291078209855,-2.2380465718564744,NA,NA,1.7107904066943878,3.773526928174221,2.028148247292285
CZE,20300316,1,1,1,NA,0.9,4.51085950651685,4.290459441148391,2.4849066497880004,NA,5.099866427824199,2.4849066497880004,-0.22040006536845885,NA,2.614959778036198,-1.0147308046874075,NA,NA,2.665490586683414,3.7612001156935624,2.12525107771113
CZE,20300317,1,1,0,0,0.98,3.8066624897703196,4.23410650459726,2.0794415416798357,1.3862943611198906,4.736198448394496,2.4849066497880004,0.42744401482693967,0.6931471805599453,2.2512917986064953,-1.491654876777717,NA,NA,0.8938178760220965,3.6346578999472974,2.03688192726104
CZE,20300318,0,1,1,NA,1,5.0106352940962555,5.187385805840755,2.9444389791664403,2.3978952727983707,5.796057750765372,3.4011973816621555,0.17675051174449927,0.5465437063680699,2.3948603691032164,-1.8018098050815563,NA,NA,1.7469089030627032,4.072170704727778,2.6650328160185195
CZE,20300319,1,1,1,1,1,5.111987788356544,5.673323267171493,3.7376696182833684,2.5649493574615367,6.124683390894205,4.007333185232471,0.5613354788149493,1.1727202608218317,2.117350205661734,-1.1316521427463098,-2.0402208285265546,NA,1.8545603704670854,4.060443010546419,2.4849066497880004
CZE,20300320,0,1,1,1,1,5.605802066295998,5.82600010738045,3.7612001156935624,1.3862943611198906,6.415096959171596,3.8501476017100584,0.22019804108445296,2.3749057545736716,2.5649493574615367,-1.41332303350781,NA,NA,2.0190610306909282,3.9293716437627593,2.528225524506843
CZE,20300321,1,1,1,1,1,4.927253685157205,5.170483995038151,3.091042453358316,2.1972245773362196,5.749392985908253,3.4339872044851463,0.24323030988094702,0.8938178760220965,2.3154057814231073,-1.529395204760564,-4.605170185988091,NA,2.2781510676567636,4.190699128544332,2.631640731960209
CZE,20300322,0,1,1,1,0.97,5.560681631015528,5.6131281063880705,3.332204510175204,1.9459101490553132,6.280395838960195,3.5553480614894135,0.052446475372542524,1.3862943611198906,2.725047777470781,-1.0356374895067213,NA,NA,2.925463077707435,4.290459441148391,2.173127025757159
CZE,20300323,1,1,0,1,0.8,4.812184355372417,4.709530201312334,2.6390573296152584,1.6094379124341003,5.455321115357702,2.9444389791664403,-0.10265415406008334,1.0296194171811581,2.510882136191261,-1.1631508098056809,NA,NA,2.2655438213136967,3.9246699671289136,2.6835090921860925
CZE,20300324,1,1,1,1,1,5.652489180268651,5.003946305945459,3.258096538021482,2.1972245773362196,6.073044534100405,3.5553480614894135,-0.6485428743231915,1.0608719606852626,2.517696472610991,-1.0147308046874075,-1.9661128563728327,NA,1.5260563034950492,4.021773869387265,2.995732273553991
CZE,20300325,0,1,1,1,0.9,5.659482215759621,5.703782474656201,3.367295829986474,3.5553480614894135,6.375024819828097,4.1588830833596715,0.04430025889658002,-0.1880522315029396,2.2161417364684244,-0.9352187417596739,-4.605170185988091,NA,2.211017899468555,4.092780840245918,2.665490586683414
CZE,20300326,1,1,0,0,1,6.008813185442595,5.976350909297934,3.912023005428146,1.6094379124341003,6.68586094706836,4.007333185232471,-0.032462276144661156,2.302585092994046,2.6785277618358885,-1.9139271032022627,NA,NA,2.2633643798407643,4.01291200025951,2.4389969484839225
CZE,20300327,1,1,1,NA,1,4.77912349311153,5.159055299214529,2.8903717578961645,2.1972245773362196,5.680172609017068,3.295836866004329,0.3799318061029996,0.6931471805599453,2.384335743012738,-1.2611312181658847,NA,NA,1.823307826962981,3.9847013847722734,2.3943926422471686
